Height (cm),Weight (kg),BMI,Category
154.1,113.3,47.71167158873129,Obese
183.7,101.7,30.137181963089215,Obese
176.4,64.7,20.792519577747953,Normal
152.3,111.9,48.242552690653994,Obese
170.5,51.4,17.68130649031226,Underweight
161.5,93.5,35.84813426755744,Obese
156.5,108.9,44.46304443242251,Obese
197.0,59.1,15.228426395939087,Underweight
164.6,53.2,19.635952395364736,Normal
174.7,112.2,36.76267009697548,Obese
180.6,70.7,21.67623855022449,Normal
181.4,96.6,29.356384071456958,Overweight
169.1,108.6,37.97891995085822,Obese
163.5,57.7,21.584415827324676,Normal
178.2,76.4,24.05902144024105,Normal
189.7,100.9,28.038611585754392,Overweight
194.7,55.4,14.614294732338138,Underweight
179.6,102.4,31.745874276417283,Obese
176.4,111.6,35.8646860104586,Obese
198.3,105.6,26.85458774774692,Overweight
160.2,66.7,25.989672709362992,Overweight
150.8,108.7,47.79988601903904,Obese
174.6,98.3,32.24519733535924,Obese
152.9,102.3,43.75832231533281,Obese
153.0,102.3,43.701140586953734,Obese
151.6,81.5,35.46167180679611,Obese
180.9,113.1,34.56093404362011,Obese
181.3,58.7,17.858397812696133,Underweight
162.8,117.1,44.182276983259776,Obese
172.5,50.5,16.971224532661203,Underweight
170.9,103.8,35.53965667596016,Obese
174.6,63.0,20.665792798856888,Normal
160.0,54.5,21.289062499999996,Normal
190.6,84.9,23.370171403278324,Normal
164.4,86.0,31.819607982429652,Obese
166.3,96.8,35.001838681298494,Obese
182.5,91.6,27.502345655845374,Overweight
199.1,52.2,13.168247571126829,Underweight
160.2,64.3,25.05451207214453,Overweight
167.9,100.1,35.50852931901309,Obese
168.7,116.0,40.75940391480021,Obese
176.5,103.6,33.256024845717405,Obese
191.8,119.0,32.348172899081305,Obese
186.3,58.7,16.91267842947773,Underweight
160.3,117.1,45.57113553073637,Obese
185.6,76.2,22.12070823424495,Normal
156.3,89.2,36.51294797437052,Obese
159.6,118.4,46.482120087185386,Obese
169.7,81.3,28.23103893348483,Overweight
167.2,72.0,25.754904878551315,Overweight
193.5,105.4,28.150017693915295,Overweight
199.9,99.3,24.84984363117026,Normal
160.2,51.5,20.066988673646087,Normal
182.9,84.0,25.110298480737264,Overweight
179.1,114.6,35.72674464823653,Obese
188.5,88.3,24.850663833559654,Normal
185.0,92.9,27.14390065741417,Overweight
163.8,84.1,31.34499471495808,Obese
192.0,91.0,24.68532986111111,Normal
173.9,70.7,23.378694172620737,Normal
196.6,64.2,16.60993760665805,Underweight
178.0,77.5,24.460295417245298,Normal
164.5,66.3,24.50088229044447,Normal
194.8,113.7,29.962811328630632,Obese
191.3,60.4,16.504675823847013,Underweight
197.3,66.8,17.160197897156465,Underweight
194.7,105.3,27.77771182879433,Overweight
162.3,57.1,21.67699455873269,Normal
190.8,105.8,29.06222943009462,Overweight
179.7,90.5,28.02543904714746,Overweight
170.2,82.2,28.376100005385247,Overweight
150.4,110.9,49.027062584880035,Obese
184.9,77.9,22.785766120929534,Normal
192.7,69.1,18.608639309902248,Normal
180.2,88.0,27.10023761981077,Overweight
165.5,89.0,32.49331422677778,Obese
152.9,58.6,25.065862049643233,Overweight
182.9,105.0,31.38787310092158,Obese
170.2,76.2,26.30485182980968,Overweight
174.8,58.8,19.243961061743,Normal
178.2,57.0,17.949793482902354,Underweight
188.4,89.6,25.243304889537995,Overweight
176.8,76.2,24.37757212178293,Normal
176.3,72.2,23.229110128825038,Normal
174.1,82.2,27.119037729443725,Overweight
171.4,105.5,35.91127498301448,Obese
181.2,61.9,18.852730630722824,Normal
151.2,58.3,25.501455726323456,Overweight
186.2,111.0,32.01574597841851,Obese
165.7,106.8,38.89790719789748,Obese
168.6,61.4,21.599974108174358,Normal
180.7,89.1,27.287352358120316,Overweight
162.4,88.1,33.40441408430197,Obese
182.9,104.2,31.148727401105035,Obese
156.4,73.0,29.843473028041416,Overweight
182.5,54.5,16.363295177331583,Underweight
185.9,63.1,18.25873055235409,Underweight
185.0,64.8,18.93352812271731,Normal
188.7,82.6,23.197236327321434,Normal
175.8,85.2,27.567783744326277,Overweight
193.2,64.4,17.25327812284334,Underweight
161.7,72.3,27.65147212536558,Overweight
169.2,104.9,36.64162880248591,Obese
197.8,53.0,13.546381275936206,Underweight
189.4,102.0,28.434148185399565,Overweight
187.1,118.4,33.82237710179365,Obese
185.6,103.3,29.987784259809754,Obese
155.5,115.2,47.64218732229816,Obese
197.5,68.4,17.535651337926616,Underweight
164.6,86.2,31.816148430083462,Obese
157.2,79.0,31.968481505221792,Obese
150.9,69.1,30.345868240962876,Obese
169.3,52.8,18.421288590070155,Underweight
183.6,103.2,30.615005624617318,Obese
169.6,100.7,35.00884433962264,Obese
190.4,89.6,24.715768660405335,Normal
159.1,118.2,46.695724417794786,Obese
158.5,110.7,44.06452447531571,Obese
163.3,89.4,33.52471923047645,Obese
152.7,114.4,49.06230526789349,Obese
192.0,89.2,24.197048611111114,Normal
156.7,108.6,44.22744308771084,Obese
169.0,85.1,29.795875494555514,Overweight
173.1,106.4,35.50973998126395,Obese
161.7,81.3,31.093564091178724,Obese
194.2,90.0,23.86404494501194,Normal
186.8,63.7,18.25516188345125,Underweight
151.4,93.3,40.70332554458693,Obese
171.9,105.9,35.83803644109008,Obese
156.9,108.6,44.11476174982056,Obese
181.9,103.8,31.37125951375757,Obese
174.7,50.8,16.644773983300837,Underweight
190.4,115.3,31.805001412329634,Obese
184.2,54.1,15.944760981843606,Underweight
190.9,99.6,27.33049399867902,Overweight
193.8,107.5,28.62206204517546,Overweight
159.0,103.7,41.01894703532297,Obese
179.2,104.0,32.38600127551021,Obese
158.0,65.7,26.31789777279282,Overweight
162.2,56.1,21.323631144512646,Normal
161.4,83.1,31.900240921675113,Obese
167.7,94.2,33.495369851820335,Obese
189.4,107.7,30.023115289877776,Obese
165.9,74.7,27.14112403493684,Overweight
187.3,107.7,30.700125337466204,Obese
150.0,85.1,37.82222222222222,Obese
178.9,105.0,32.80715858449295,Obese
164.1,65.9,24.4719317340796,Normal
187.1,103.6,29.594579964069435,Overweight
199.6,64.9,16.290095220501122,Underweight
176.6,55.7,17.859685079563775,Underweight
176.6,105.0,33.66726989863908,Obese
198.7,104.7,26.518621669943716,Overweight
168.0,57.7,20.443594104308396,Normal
169.8,79.8,27.67754206778292,Overweight
184.8,52.2,15.285039635688985,Underweight
174.7,100.5,32.929129632317604,Obese
188.4,104.5,29.441131260677686,Overweight
170.6,97.0,33.32833980888087,Obese
184.4,86.9,25.55629796584808,Overweight
188.5,59.5,16.74535105432389,Underweight
182.1,119.1,35.916323109394604,Obese
160.1,67.9,26.49031425939675,Overweight
175.8,108.7,35.17157386159937,Obese
198.3,55.3,14.06305589441671,Underweight
155.2,63.4,26.32120841747264,Overweight
185.3,98.1,28.57052157074378,Overweight
189.4,52.9,14.746729794192518,Underweight
183.8,50.5,14.948594595298621,Underweight
155.6,93.1,38.45302370457504,Obese
153.7,97.2,41.14513862990922,Obese
175.3,99.6,32.41122951478501,Obese
166.1,110.5,40.051889851141084,Obese
169.5,72.2,25.130306906483582,Overweight
163.6,56.1,20.960240553320464,Normal
191.0,77.8,21.326169787012418,Normal
192.5,67.8,18.296508686119072,Underweight
150.8,117.1,51.49371345749284,Obese
190.7,64.1,17.62611679048487,Underweight
183.7,99.0,29.337079787077997,Overweight
172.7,114.6,38.42376721232216,Obese
154.1,96.9,40.805480820371244,Obese
183.4,54.6,16.232820265219306,Underweight
163.2,114.8,43.102412533640916,Obese
177.5,60.4,19.170799444554653,Normal
161.1,64.0,24.65976270372721,Normal
193.9,101.0,26.86369547102032,Overweight
167.5,84.5,30.11806638449543,Obese
184.3,104.5,30.765616347170393,Obese
174.7,61.5,20.15066141679137,Normal
195.7,110.0,28.721759004075622,Overweight
161.4,71.3,27.370483486347,Overweight
197.8,86.5,22.10871661072607,Normal
187.6,57.9,16.45178008828838,Underweight
185.1,74.6,21.77338690870734,Normal
192.0,75.2,20.399305555555557,Normal
182.6,117.7,35.30001715514853,Obese
155.5,108.2,44.74726274542241,Obese
184.9,54.0,15.795011174970407,Underweight
171.9,70.0,23.68897592895473,Normal
177.7,64.5,20.426072028346955,Normal
170.4,72.3,24.899986775110758,Normal
158.6,50.9,20.23538242089914,Normal
174.2,104.7,34.502485365278176,Obese
153.1,59.7,25.46970704717357,Overweight
152.7,64.2,27.533216767471696,Overweight
176.7,95.9,30.714645569324304,Obese
159.0,94.1,37.221628891262206,Obese
181.2,107.8,32.832380646073034,Obese
159.5,59.6,23.427442733463703,Normal
190.3,65.4,18.05926919605049,Underweight
157.3,111.3,44.981892060433346,Obese
172.2,96.6,32.576980822073025,Obese
173.3,55.5,18.47974004499733,Underweight
181.0,56.6,17.27663990720674,Underweight
170.1,87.3,30.172105421958456,Obese
182.8,102.5,30.67407552825247,Obese
188.3,95.0,26.793100015257966,Overweight
156.1,97.5,40.01278767655386,Obese
153.7,90.0,38.09735058324927,Obese
183.9,111.7,33.02856571753155,Obese
192.7,112.8,30.37705519764072,Obese
174.0,92.4,30.519223147047168,Obese
181.6,101.2,30.686603660074915,Obese
164.9,82.4,30.303019158936763,Obese
193.7,68.9,18.363691171222367,Underweight
188.6,94.5,26.567361897511272,Overweight
179.4,107.1,33.27703269538372,Obese
165.3,68.4,25.032855623005197,Overweight
171.9,93.8,31.743227744799334,Obese
164.0,93.6,34.800713860797146,Obese
171.6,114.3,38.816079025869236,Obese
152.5,103.1,44.33216877183553,Obese
155.3,106.8,44.28211355045113,Obese
160.9,90.0,34.764054431238826,Obese
195.2,100.9,26.480826726686377,Overweight
173.3,67.1,22.342172198546322,Normal
174.0,90.6,29.92469282600079,Obese
176.4,96.4,30.979890066381806,Obese
175.0,108.4,35.395918367346944,Obese
154.3,61.6,25.8731234110185,Overweight
166.2,72.9,26.39158597140586,Overweight
153.4,105.4,44.790910589863145,Obese
153.5,80.4,34.12237795626479,Obese
153.9,83.9,35.422949595971495,Obese
194.9,93.4,24.58799963460232,Normal
160.9,100.9,38.97436769013331,Obese
153.4,70.2,29.832276313172606,Overweight
150.1,110.5,49.04569505295382,Obese
180.7,75.5,23.122279495376922,Normal
180.8,68.3,20.89410877907432,Normal
163.2,99.0,37.17019896193772,Obese
164.0,75.2,27.959547888161815,Overweight
166.9,85.4,30.658097237863398,Obese
167.7,73.1,25.992691466752294,Overweight
188.9,109.7,30.742749881526915,Obese
197.0,85.0,21.902136102450463,Normal
179.4,54.6,16.964761766274055,Underweight
169.6,54.0,18.773362406550376,Normal
164.7,75.5,27.832982932667417,Overweight
191.5,78.5,21.405831384766408,Normal
154.5,52.6,22.035797697971326,Normal
171.7,109.7,37.210545543231575,Obese
183.3,85.5,25.447269240144536,Overweight
162.5,88.3,33.439053254437866,Obese
156.7,95.6,38.933181944614695,Obese
182.6,65.2,19.554469995885167,Normal
180.0,86.6,26.728395061728392,Overweight
181.0,65.6,20.023808797045266,Normal
198.9,79.1,19.994332832590302,Normal
166.1,93.9,34.03504485992894,Obese
199.3,66.5,16.74198883246405,Underweight
152.3,111.9,48.242552690653994,Obese
152.0,70.6,30.557479224376728,Obese
192.9,71.3,19.16130459191393,Normal
166.1,114.5,41.501732017698224,Obese
167.9,77.2,27.385199434843265,Overweight
152.6,59.6,25.593942652391313,Overweight
150.1,79.9,35.46381026905892,Obese
181.6,73.7,22.34785266548934,Normal
176.1,84.7,27.31270401896605,Overweight
186.4,92.9,26.737690876604837,Overweight
161.4,73.1,28.061463434108916,Overweight
192.4,99.8,26.96003215753735,Overweight
163.1,71.2,26.765297288397207,Overweight
172.4,108.7,36.572531370955154,Obese
168.4,117.3,41.363172177994926,Obese
192.8,51.0,13.720063359790636,Underweight
191.1,58.2,15.936817910354577,Underweight
172.1,85.7,28.934706488295628,Overweight
167.9,93.6,33.20278066193432,Obese
189.3,113.7,31.729208368808933,Obese
160.7,94.1,36.43828009769021,Obese
197.0,110.5,28.4727769331856,Overweight
165.9,86.6,31.464810460850472,Obese
173.2,98.3,32.76858909055998,Obese
190.4,114.6,31.611909469670216,Obese
189.8,97.4,27.037500513545954,Overweight
184.7,83.8,24.56463003996296,Normal
155.8,91.5,37.69521176057649,Obese
162.1,80.1,30.483616293093306,Obese
185.7,60.5,17.544119109779498,Underweight
193.0,103.9,27.893366264866174,Overweight
158.4,79.0,31.485945311702885,Obese
199.5,56.6,14.221016199646986,Underweight
181.1,99.3,30.27696563213761,Obese
191.1,103.5,28.341248345733653,Overweight
189.3,57.4,16.01808760219554,Underweight
155.4,81.9,33.91422310341229,Obese
167.1,83.7,29.975922565423257,Obese
172.9,66.4,22.21151044626738,Normal
163.0,105.9,39.858481689186654,Obese
184.1,87.2,25.72817066510567,Overweight
178.1,90.1,28.405141172921105,Overweight
199.0,75.1,18.96416757152597,Normal
159.1,67.2,26.54782301925389,Overweight
178.1,106.2,33.480865622244416,Obese
195.0,87.3,22.958579881656807,Normal
152.0,66.9,28.956024930747926,Overweight
174.9,79.8,26.08694799380582,Overweight
160.7,88.9,34.424687573694584,Obese
197.9,88.9,22.69918019957405,Normal
183.3,89.0,26.48897032015045,Overweight
163.6,61.8,23.089890663016124,Normal
199.5,88.8,22.31141764184898,Normal
160.9,74.2,28.661031542199122,Overweight
166.6,89.7,32.31784910843089,Obese
183.8,96.7,28.624338561690628,Overweight
178.4,66.1,20.768816988075365,Normal
191.2,58.4,15.974860384096917,Underweight
183.5,92.3,27.411295651463742,Overweight
178.9,98.5,30.776239243548154,Obese
166.8,110.6,39.752370765258284,Obese
164.8,67.2,24.743142614761048,Normal
154.9,58.7,24.464439249629383,Normal
170.1,118.1,40.81701775868606,Obese
189.5,52.8,14.70332286742643,Underweight
164.2,79.1,29.33797795683052,Overweight
194.1,84.5,22.428779335582586,Normal
190.1,99.8,27.616351868849446,Overweight
199.9,106.8,26.726720038358344,Overweight
186.3,89.0,25.642732201422792,Overweight
152.5,52.0,22.359580757860794,Normal
179.7,119.9,37.12983582047493,Obese
165.1,94.8,34.77876778238763,Obese
197.4,108.2,27.76725598946384,Overweight
185.6,79.0,22.93354265755054,Normal
189.1,53.7,15.017278259539399,Underweight
178.1,55.8,17.59164125914537,Underweight
198.3,104.0,26.44770005459924,Overweight
158.5,64.9,25.833673337380215,Overweight
169.5,109.9,38.2523646679023,Obese
175.0,67.7,22.106122448979594,Normal
177.7,68.1,21.56613186248725,Normal
188.8,56.9,15.962771114622232,Underweight
186.4,59.8,17.211129326382874,Underweight
152.7,58.9,25.26022535208852,Overweight
186.2,53.0,15.286797629334963,Underweight
163.1,66.6,25.036078643360305,Overweight
170.8,51.6,17.687806108737497,Underweight
172.5,99.2,33.33753413148498,Obese
184.7,93.1,27.290776333180805,Overweight
184.1,62.1,18.32247016402594,Underweight
168.9,110.4,38.69989389078006,Obese
190.7,70.0,19.24848947478847,Normal
156.1,87.5,35.908912017420135,Obese
161.6,106.8,40.89672581119499,Obese
171.2,75.8,25.861974844964628,Overweight
160.9,67.6,26.11166755057494,Overweight
196.4,110.2,28.56923606588657,Overweight
196.4,55.2,14.310542929554797,Underweight
158.5,95.5,38.014110997223575,Obese
170.7,108.7,37.30460981334311,Obese
199.6,99.7,25.024999899598797,Overweight
151.0,76.2,33.41958686022543,Obese
152.2,116.6,50.33490410466898,Obese
192.1,59.5,16.12360818710756,Underweight
169.1,99.8,34.90143840787892,Obese
186.5,100.3,28.836547376894824,Overweight
180.9,92.9,28.388247326722446,Overweight
184.7,84.0,24.623256841967645,Normal
159.9,116.7,45.64297338744783,Obese
177.4,82.6,26.246585719569527,Overweight
182.3,73.3,22.056197264850994,Normal
177.6,86.0,27.265441116792466,Overweight
197.2,106.1,27.283593020337463,Overweight
150.8,61.4,27.000119609650387,Overweight
160.7,75.9,29.3907062637055,Overweight
153.7,89.6,37.9280290251015,Obese
198.2,109.0,27.747202114693188,Overweight
161.7,78.0,29.831463703713904,Overweight
187.0,88.5,25.308130058051415,Overweight
157.3,58.6,23.683188452303632,Normal
152.6,56.6,24.305656948411887,Normal
159.5,64.9,25.510755593989842,Overweight
163.8,98.0,36.52567755131857,Obese
172.9,64.8,21.67629332708021,Normal
151.1,111.4,48.7928585475759,Obese
180.9,112.9,34.49981833355182,Obese
182.8,68.6,20.529186158420675,Normal
164.5,57.4,21.211925240897628,Normal
163.2,78.8,29.585976547481742,Overweight
159.5,105.6,41.509026051237704,Obese
160.8,57.5,22.238001534615478,Normal
182.5,56.9,17.083880653030587,Underweight
180.3,67.1,20.64101582098486,Normal
195.7,98.5,25.719029653649535,Overweight
191.4,76.2,20.800372113743638,Normal
178.8,101.6,31.780350234473918,Obese
158.4,78.3,31.20695592286501,Obese
166.2,55.5,20.092359690164955,Normal
173.8,119.9,39.69352230848785,Obese
171.0,97.7,33.41199001402141,Obese
153.2,94.2,40.135933846437034,Obese
167.9,84.5,29.97473254202404,Obese
159.4,55.8,21.961275737591876,Normal
178.7,119.0,37.264719485909716,Obese
196.5,82.6,21.392174763190436,Normal
157.0,52.9,21.46131688912329,Normal
193.1,74.0,19.84573428010001,Normal
163.1,52.3,19.660464159876035,Normal
184.4,85.5,25.144573947986316,Overweight
180.4,102.8,31.587848633979185,Obese
160.9,117.0,45.193270760610474,Obese
168.5,109.0,38.390758041366915,Obese
177.3,69.0,21.94985317456909,Normal
195.6,74.3,19.420084392420573,Normal
159.2,86.4,34.090048231105285,Obese
167.2,98.0,35.05528719580596,Obese
199.7,101.5,25.451296624455967,Overweight
189.5,109.5,30.492686628469585,Obese
169.2,65.7,22.949046828630355,Normal
157.1,57.8,23.419384037785434,Normal
175.0,62.4,20.375510204081632,Normal
179.2,116.0,36.12284757653062,Obese
162.9,59.3,22.346655029825058,Normal
185.6,72.3,20.988546001783593,Normal
177.1,63.7,20.309643956318645,Normal
168.4,57.8,20.381852957272862,Normal
164.5,86.9,32.113524450069754,Obese
164.2,76.6,28.410734658574185,Overweight
189.5,100.9,28.097827222032706,Overweight
174.9,77.5,25.335068540350264,Overweight
164.1,88.9,33.012970123819066,Obese
189.4,107.4,29.93948544227366,Obese
151.1,86.9,38.06193364258838,Obese
199.8,80.6,20.190360530700865,Normal
194.4,59.3,15.691417297498688,Underweight
187.1,89.2,25.481047613851292,Overweight
163.3,56.9,21.337321299934114,Normal
194.5,57.3,15.146608864599095,Underweight
190.8,81.6,22.414725155914187,Normal
190.1,86.4,23.908344704094112,Normal
158.8,102.3,40.567163042719635,Obese
180.8,82.0,25.085167201816898,Overweight
195.0,93.5,24.589086127547667,Normal
175.2,114.4,37.26986509872606,Obese
177.6,115.8,36.71323350377404,Obese
170.4,68.5,23.591273777248784,Normal
183.5,81.9,24.322698958341068,Normal
193.0,87.2,23.41002443018605,Normal
175.5,81.3,26.395889643752895,Overweight
198.4,117.4,29.825295915712804,Overweight
170.2,70.3,24.268124457160372,Normal
156.1,86.3,35.416446938324086,Obese
150.7,58.8,25.89111903794238,Overweight
179.0,94.1,29.368621453762366,Overweight
190.7,73.0,20.07342473799369,Normal
192.4,106.4,28.742960135891526,Overweight
198.2,59.1,15.044583898884104,Underweight
176.3,111.6,35.9053835232254,Obese
160.5,80.1,31.09441872652633,Obese
183.9,78.5,23.211659882061113,Normal
194.6,103.4,27.304540158799405,Overweight
159.3,71.2,28.057465788215783,Overweight
167.4,110.0,39.253806548676856,Obese
189.2,69.4,19.3872944499819,Normal
161.7,101.2,38.704411882254455,Obese
194.9,53.9,14.189434478640951,Underweight
192.1,99.1,26.8546146444094,Overweight
175.3,68.4,22.258314245093327,Normal
199.9,100.9,25.250243931370385,Overweight
164.8,107.9,39.72894476387972,Obese
196.6,61.9,16.01487753663759,Underweight
164.5,61.7,22.80097190528543,Normal
184.7,102.2,29.958295824393968,Obese
187.8,61.9,17.550903290269822,Underweight
182.5,51.4,15.432538937887033,Underweight
176.8,54.3,17.371419504105155,Underweight
182.6,51.8,15.535606530473183,Underweight
151.2,113.5,49.64691637972063,Obese
194.1,110.6,29.356485142194483,Overweight
176.6,88.9,28.50495518084775,Overweight
174.2,85.9,28.307196684597855,Overweight
178.7,67.1,21.01229140760119,Normal
178.5,85.0,26.67733760170735,Overweight
186.4,115.2,33.15588793309878,Obese
154.4,89.9,37.710743912588256,Obese
197.0,54.0,13.914298229792058,Underweight
197.0,52.6,13.553557164575228,Underweight
150.6,111.0,48.94102210017831,Obese
176.2,65.2,21.00079751494858,Normal
186.6,50.3,14.445903394528823,Underweight
164.0,102.1,37.96103509815586,Obese
182.0,107.4,32.42362033570825,Obese
182.8,70.0,20.948149141245587,Normal
160.9,108.2,41.79411877177824,Obese
160.5,106.3,41.26512747352995,Obese
187.6,84.1,23.89628161355877,Normal
185.5,115.7,33.62370223988492,Obese
193.2,109.1,29.228767751587085,Overweight
194.2,52.1,13.814630462612467,Underweight
157.9,113.0,45.322534002930325,Obese
190.2,87.9,24.29785017928994,Normal
183.2,82.8,24.67058217806678,Normal
182.2,117.0,35.244318435128164,Obese
163.5,69.9,26.14819179081447,Overweight
191.5,80.7,22.00574003504012,Normal
199.5,62.9,15.803920829643028,Underweight
158.1,111.0,44.40779800933044,Obese
187.0,54.7,15.642426148874716,Underweight
169.0,51.1,17.89153040859914,Underweight
159.4,60.6,23.850417736524513,Normal
156.9,94.3,38.30591190615174,Obese
160.4,58.2,22.621127978059835,Normal
192.6,114.4,30.839935343967724,Obese
177.4,97.5,30.981139317893813,Obese
194.6,97.8,25.82576428946404,Overweight
195.4,118.1,30.93148558084668,Obese
157.5,54.0,21.7687074829932,Normal
181.4,95.7,29.0828773875614,Overweight
152.6,112.9,48.48248532642583,Obese
163.7,93.2,34.77911715524735,Obese
158.7,82.2,32.63758110260231,Obese
191.9,51.6,14.011987853018592,Underweight
168.2,62.0,21.914910763897236,Normal
199.7,114.5,28.71106860591338,Overweight
157.1,118.5,48.01378907400647,Obese
161.4,84.5,32.43766976993438,Obese
182.2,112.9,34.00926112244419,Obese
198.4,83.5,21.213051183662852,Normal
186.7,61.1,17.528815680343257,Underweight
156.3,56.0,22.92292697942544,Normal
170.7,108.3,37.167334340248935,Obese
199.8,115.7,28.982936890844794,Overweight
153.5,78.7,33.40088489002536,Obese
164.3,58.9,21.819267561639432,Normal
156.2,109.3,44.79794609819317,Obese
191.0,74.0,20.284531674022094,Normal
191.7,84.1,22.88504496326284,Normal
167.2,119.5,42.74598795815114,Obese
166.8,97.5,35.04390732018701,Obese
190.7,100.5,27.635331317374874,Overweight
157.9,69.7,27.95558070800216,Overweight
191.1,68.0,18.62033707739023,Normal
154.8,70.6,29.462038205503138,Overweight
164.7,91.9,33.878822933935574,Obese
175.2,115.6,37.66080773962178,Obese
156.0,98.0,40.269559500328725,Obese
153.7,70.1,29.67360306539749,Overweight
163.5,94.9,35.50019171599847,Obese
179.3,59.7,18.570079030150403,Normal
190.7,79.9,21.970775843365697,Normal
186.6,112.2,32.223267611652766,Obese
177.4,67.4,21.41670553872865,Normal
183.1,89.1,26.576697635031845,Overweight
176.9,55.4,17.70329469818279,Underweight
177.1,56.1,17.886515321027883,Underweight
150.8,54.8,24.09782662229383,Normal
169.2,64.7,22.599746268072813,Normal
177.9,81.9,25.878077287295,Overweight
179.7,114.0,35.30276299861669,Obese
175.4,74.4,24.183199437285555,Normal
184.9,94.2,27.553519494115044,Overweight
168.4,88.9,31.34855930625532,Obese
157.1,60.2,24.391815208904553,Normal
151.6,83.2,36.2013631205575,Obese
178.5,59.8,18.76829163037764,Normal
174.9,71.6,23.40633429018166,Normal
161.8,57.1,21.8111755727057,Normal
161.1,65.2,25.122133254422096,Overweight
179.1,76.0,23.693129086090547,Normal
155.3,93.7,38.85050598948755,Obese
156.8,59.6,24.241201582673884,Normal
162.4,91.6,34.73149069378048,Obese
194.2,67.0,17.765455681286667,Underweight
185.3,54.6,15.901635858946081,Underweight
177.9,114.2,36.08396124797422,Obese
168.5,53.5,18.84317023131312,Normal
170.9,108.9,37.28582477853624,Obese
158.6,100.4,39.914192437294176,Obese
192.0,70.4,19.097222222222225,Normal
159.1,100.2,39.584700394780356,Obese
188.0,68.4,19.352648257129925,Normal
162.0,105.6,40.23776863283035,Obese
187.8,57.0,16.161574919957673,Underweight
165.2,52.3,19.16379881455599,Normal
199.1,59.7,15.060237164679533,Underweight
196.0,100.3,26.10891295293628,Overweight
193.8,117.7,31.33782979271769,Obese
159.1,95.7,37.80694438902675,Obese
154.2,111.4,46.85073876129003,Obese
198.2,51.9,13.21174119039061,Underweight
171.8,78.7,26.664191109406527,Overweight
193.8,90.3,24.042532117947385,Normal
174.3,78.4,25.806035386526023,Overweight
182.5,100.0,30.024394820791894,Obese
187.8,65.5,18.571634337846096,Normal
176.7,68.4,21.90700476477354,Normal
196.9,85.5,22.05335570824674,Normal
152.4,96.5,41.548694208499526,Obese
191.7,59.1,16.082118398678166,Underweight
184.4,71.0,20.880289477275184,Normal
166.5,69.7,25.14225937649361,Overweight
173.5,83.9,27.8716707222882,Overweight
173.6,117.5,38.98867039011234,Obese
152.2,77.4,33.412706498296565,Obese
176.8,110.1,35.22271247517454,Obese
153.3,78.0,33.190232369923,Obese
175.8,72.7,23.523214533010805,Normal
160.8,56.4,21.812578896561963,Normal
191.7,99.7,27.130071139563675,Overweight
153.5,70.2,29.793419558828216,Overweight
164.8,99.1,36.48877132623244,Obese
170.4,75.6,26.03650069430668,Overweight
180.1,51.1,15.754095525312763,Underweight
199.4,61.1,15.367064080908724,Underweight
156.5,104.4,42.62572854678521,Obese
168.6,65.2,22.936780323338247,Normal
184.1,66.1,19.502661478939043,Normal
168.7,73.3,25.75572678409358,Overweight
162.0,62.9,23.96738302088096,Normal
190.7,87.7,24.115607527699268,Normal
159.4,86.0,33.847127480876374,Obese
166.8,94.2,33.8578058416576,Obese
162.0,117.7,44.8483462886755,Obese
198.0,58.4,14.896439138863382,Underweight
191.8,76.9,20.903987360834897,Normal
173.0,85.0,28.40054796351365,Overweight
192.0,113.3,30.73459201388889,Obese
184.1,94.3,27.823010249076425,Overweight
167.8,79.5,28.234702473715085,Overweight
160.5,53.6,20.80725148241962,Normal
168.0,103.0,36.49376417233561,Obese
175.9,89.0,28.764599246108936,Overweight
160.0,97.3,38.00781249999999,Obese
163.7,72.2,26.94262080052423,Overweight
182.3,68.0,20.461410832331072,Normal
186.2,94.4,27.22780558885322,Overweight
172.8,79.6,26.657878943758565,Overweight
198.5,74.6,18.9329289571027,Normal
165.3,64.8,23.715336906004918,Normal
195.6,78.5,20.51785497718728,Normal
163.7,115.4,43.06341330166892,Obese
186.8,57.7,16.53568038736479,Underweight
199.9,61.4,15.365361520179798,Underweight
191.7,92.4,25.143616582704954,Overweight
173.8,66.8,22.114489492969042,Normal
156.2,111.0,45.49471195699398,Obese
198.3,109.5,27.846376499794392,Overweight
186.0,79.4,22.95063013065094,Normal
191.9,97.6,26.5032948537716,Overweight
178.6,104.3,32.69801579787547,Obese
173.9,73.1,24.172313211012384,Normal
153.9,72.3,30.52537849569414,Obese
153.1,50.2,21.416738589080623,Normal
179.1,66.4,20.70031278047911,Normal
159.4,97.7,38.45191110327467,Obese
183.7,81.0,24.003065280336543,Normal
197.9,94.2,24.052449660291064,Normal
167.8,65.8,23.36909965748997,Normal
186.8,92.7,26.565989114535807,Overweight
195.6,67.1,17.53819196139193,Underweight
192.2,99.4,26.907888396690495,Overweight
154.2,61.0,25.65435425887515,Overweight
183.9,70.3,20.78700241667384,Normal
165.1,64.4,23.62608275512409,Normal
195.1,51.8,13.608655525258639,Underweight
158.5,113.8,45.298490382031865,Obese
161.1,55.3,21.307576211189293,Normal
174.6,79.1,25.94705095856476,Overweight
166.5,74.8,26.9819368918468,Overweight
168.0,62.8,22.25056689342404,Normal
171.2,81.1,27.67026596209276,Overweight
157.2,85.3,34.517866739182516,Obese
154.8,68.6,28.62741955945489,Overweight
